timestamp,packet_count,Pitch,Roll,Yaw,Altitude,Velocity,Accel X,Accel Y,Accel Z,Pressure Pa,IMU Temp C,GPS Fix,GPS Sats,GPS Lat,GPS Lon,GPS Alt m,GPS Speed m/s,VBat,RSSI
2025-11-09T16:45:49.033019,242,-3.46,7.84,196.29,3048.32,0.0,0.026,0.112,1.081,69683.36,29.05,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.131827,243,-3.35,7.65,196.32,3048.32,0.0,-0.01,0.02,1.004,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.233585,244,-3.25,7.47,196.36,3048.32,0.0,-0.021,0.039,1.009,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.332325,245,-3.24,7.35,196.39,3048.32,0.0,0.02,0.026,1.081,69683.36,29.01,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.434251,246,-3.16,7.16,196.44,3048.32,0.0,0.002,0.025,1.055,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:49.532901,247,-3.1,6.98,196.49,3048.32,0.0,0.007,0.015,1.073,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.631532,248,-3.01,6.82,196.53,3048.32,0.0,0.003,0.028,1.046,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.733578,249,-2.94,6.65,196.58,3048.32,0.0,0.004,-0.003,1.039,69683.36,29.03,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:49.831940,250,-2.86,6.49,196.61,3048.32,0.0,0.007,0.015,1.04,69683.36,29.03,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:49.933950,251,-2.78,6.32,196.66,3048.32,0.0,0.002,0.018,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.032649,252,-2.71,6.16,196.69,3048.32,0.0,0.004,0.017,1.043,69683.36,29.03,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:50.134451,253,-2.64,6.01,196.73,3048.32,0.0,0.006,0.016,1.042,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:50.233213,254,-2.57,5.86,196.76,3048.32,0.0,0.005,0.017,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:50.331850,255,-2.5,5.71,196.8,3048.32,0.0,0.003,0.017,1.042,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.433676,256,-2.44,5.57,196.83,3048.32,0.0,0.006,0.018,1.043,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.532290,257,-2.38,5.43,196.85,3048.32,0.0,0.006,0.018,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.634400,258,-2.32,5.3,196.87,3048.32,0.0,0.005,0.018,1.042,69683.36,29.01,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.733013,259,-2.26,5.17,196.9,3048.32,0.0,0.006,0.017,1.041,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.831341,260,-2.2,5.05,196.92,3048.32,0.0,0.007,0.017,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:50.933286,261,-2.14,4.92,196.97,3048.32,0.0,0.004,0.019,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:51.031955,262,-2.09,4.81,197.0,3048.32,0.0,0.004,0.016,1.043,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:51.133905,263,-2.03,4.69,197.04,3048.32,0.0,0.005,0.017,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:51.232575,264,-1.98,4.58,197.07,3048.32,0.0,0.006,0.015,1.041,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:51.334554,265,-1.93,4.47,197.1,3048.32,0.0,0.004,0.017,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:51.433358,266,-1.88,4.37,197.14,3048.32,0.0,0.006,0.017,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:51.531808,267,-1.84,4.27,197.15,3048.32,0.0,0.004,0.016,1.041,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:51.633742,268,-1.79,4.17,197.15,3048.32,0.0,0.005,0.018,1.041,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:51.732590,269,-1.75,4.07,197.14,3048.32,0.0,0.006,0.016,1.041,69683.36,29.03,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:51.834417,270,-1.7,3.98,197.16,3048.32,0.0,0.005,0.016,1.041,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:51.932981,271,-1.66,3.89,197.16,3048.32,0.0,0.004,0.018,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.034891,272,-1.62,3.8,197.18,3048.32,0.0,0.006,0.017,1.042,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.133295,273,-1.58,3.72,197.19,3048.32,0.0,0.005,0.017,1.042,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.231833,274,-1.54,3.63,197.19,3048.32,0.0,0.004,0.017,1.043,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.334064,275,-1.51,3.55,197.19,3048.32,0.0,0.005,0.019,1.039,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.432749,276,-1.47,3.48,197.22,3048.32,0.0,0.004,0.018,1.04,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.534722,277,-1.43,3.4,197.25,3048.32,0.0,0.004,0.016,1.04,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.633409,278,-1.4,3.33,197.25,3048.32,0.0,0.004,0.016,1.04,69683.36,28.93,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:52.731873,279,-1.37,3.26,197.28,3048.32,0.0,0.004,0.016,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:52.833883,280,-1.34,3.19,197.29,3048.32,0.0,0.003,0.016,1.043,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:52.932437,281,-1.31,3.12,197.32,3048.32,0.0,0.004,0.018,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:53.034559,282,-1.27,3.06,197.32,3048.32,0.0,0.004,0.017,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:53.133246,283,-1.25,3.0,197.34,3048.32,0.0,0.005,0.016,1.039,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:53.235095,284,-1.22,2.94,197.35,3048.32,0.0,0.004,0.015,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:53.333506,285,-1.19,2.88,197.38,3048.32,0.0,0.004,0.017,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:53.432500,286,-1.16,2.82,197.39,3048.32,0.0,0.005,0.016,1.041,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:53.534214,287,-1.14,2.76,197.4,3048.32,0.0,0.005,0.016,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:53.632719,288,-1.11,2.71,197.41,3048.32,0.0,0.003,0.015,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:53.734654,289,-1.09,2.65,197.42,3048.32,0.0,0.005,0.017,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:53.833425,290,-1.06,2.6,197.43,3048.32,0.0,0.005,0.016,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:53.931880,291,-1.04,2.55,197.42,3048.32,0.0,0.002,0.017,1.054,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.033894,292,-1.02,2.51,197.43,3048.32,0.0,0.004,0.017,1.039,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.132360,293,-0.99,2.46,197.44,3048.32,0.0,0.004,0.015,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:54.234442,294,-0.97,2.41,197.45,3048.32,0.0,0.004,0.017,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.333216,295,-0.95,2.37,197.47,3048.32,0.0,0.004,0.016,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.431676,296,-0.93,2.33,197.46,3048.32,0.0,0.004,0.017,1.05,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:54.533541,297,-0.92,2.28,197.46,3048.32,0.0,0.005,0.017,1.039,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.632221,298,-0.9,2.24,197.46,3048.32,0.0,0.005,0.017,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.734227,299,-0.88,2.2,197.45,3048.32,0.0,0.004,0.016,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.832851,300,-0.86,2.17,197.45,3048.32,0.0,0.005,0.016,1.036,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:54.934753,301,-0.84,2.13,197.45,3048.32,0.0,0.004,0.015,1.044,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:55.033765,302,-0.83,2.09,197.46,3048.32,0.0,0.006,0.016,1.044,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.132034,303,-0.81,2.06,197.45,3048.32,0.0,0.004,0.016,1.04,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:55.233962,304,-0.8,2.03,197.45,3048.32,0.0,0.006,0.016,1.038,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.332709,305,-0.78,1.99,197.45,3048.32,0.0,0.005,0.017,1.041,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.434673,306,-0.77,1.96,197.45,3048.32,0.0,0.004,0.018,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.533132,307,-0.75,1.93,197.44,3048.32,0.0,0.006,0.015,1.041,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:55.631658,308,-0.74,1.9,197.46,3048.32,0.0,0.004,0.018,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.733738,309,-0.73,1.87,197.49,3048.32,0.0,0.004,0.016,1.043,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.832413,310,-0.71,1.85,197.5,3048.32,0.0,0.005,0.017,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:55.934369,311,-0.7,1.82,197.49,3048.32,0.0,0.004,0.017,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:56.032934,312,-0.69,1.79,197.49,3048.32,0.0,0.005,0.015,1.046,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:56.136232,313,-0.68,1.77,197.51,3048.32,0.0,0.004,0.017,1.041,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:56.233434,314,-0.67,1.74,197.51,3048.32,0.0,0.005,0.019,1.042,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:56.332256,315,-0.66,1.72,197.52,3048.32,0.0,0.004,0.017,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:56.434093,316,-0.65,1.69,197.53,3048.32,0.0,0.004,0.018,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:56.532816,317,-0.64,1.67,197.53,3048.32,0.0,0.005,0.016,1.041,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:56.634695,318,-0.63,1.65,197.51,3048.32,0.0,0.005,0.016,1.044,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:56.733344,319,-0.62,1.63,197.52,3048.32,0.0,0.002,0.017,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:56.831959,320,-0.61,1.61,197.53,3048.32,0.0,0.004,0.017,1.043,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:56.933784,321,-0.6,1.58,197.53,3048.32,0.0,0.006,0.016,1.044,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.032294,322,-0.59,1.56,197.54,3048.32,0.0,0.007,0.012,1.036,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.134174,323,-0.58,1.54,197.55,3048.32,0.0,0.006,0.017,1.047,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.232601,324,-0.58,1.52,197.58,3048.32,0.0,0.006,0.016,1.04,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:57.334852,325,-0.57,1.51,197.59,3048.32,0.0,0.004,0.017,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:57.433375,326,-0.56,1.49,197.58,3048.32,0.0,0.005,0.015,1.043,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:57.532223,327,-0.55,1.47,197.59,3048.32,0.0,0.006,0.015,1.042,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.634061,328,-0.55,1.45,197.59,3048.32,0.0,0.005,0.016,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.732666,329,-0.54,1.44,197.57,3048.32,0.0,0.004,0.018,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:57.834684,330,-0.53,1.42,197.56,3048.32,0.0,0.002,0.018,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:57.933364,331,-0.52,1.41,197.53,3048.32,0.0,0.007,0.017,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:58.031675,332,-0.52,1.39,197.52,3048.32,0.0,0.005,0.016,1.043,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:58.133917,333,-0.51,1.38,197.53,3048.32,0.0,0.005,0.016,1.042,69683.36,28.93,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.232226,334,-0.5,1.36,197.54,3048.32,0.0,0.004,0.016,1.041,69683.36,28.89,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.334399,335,-0.5,1.35,197.54,3048.32,0.0,0.004,0.02,1.045,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:58.432988,336,-0.49,1.34,197.54,3048.32,0.0,0.007,0.016,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.535041,337,-0.49,1.32,197.53,3048.32,0.0,0.005,0.015,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.633622,338,-0.48,1.31,197.54,3048.32,0.0,0.006,0.014,1.043,69683.36,29.03,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.732283,339,-0.48,1.3,197.55,3048.32,0.0,0.004,0.014,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.834255,340,-0.47,1.29,197.56,3048.32,0.0,0.006,0.016,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:58.932782,341,-0.47,1.27,197.57,3048.32,0.0,0.006,0.017,1.041,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.034718,342,-0.47,1.26,197.58,3048.32,0.0,0.005,0.017,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:45:59.133158,343,-0.46,1.25,197.56,3048.32,0.0,0.006,0.016,1.044,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.235286,344,-0.46,1.24,197.57,3048.32,0.0,0.005,0.015,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.333878,345,-0.45,1.23,197.57,3048.32,0.0,0.005,0.017,1.044,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.432678,346,-0.45,1.22,197.55,3048.32,0.0,0.005,0.017,1.042,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:59.534537,347,-0.44,1.21,197.54,3048.32,0.0,0.004,0.016,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:59.633057,348,-0.44,1.2,197.56,3048.32,0.0,0.005,0.016,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.735003,349,-0.44,1.19,197.55,3048.32,0.0,0.007,0.017,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:45:59.833662,350,-0.43,1.18,197.54,3048.32,0.0,0.005,0.015,1.043,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:45:59.932283,351,-0.43,1.17,197.55,3048.32,0.0,0.005,0.016,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:00.034245,352,-0.43,1.16,197.53,3048.32,0.0,0.005,0.017,1.043,69683.36,29.02,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:00.132847,353,-0.42,1.15,197.52,3048.32,0.0,0.005,0.017,1.043,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:00.234676,354,-0.42,1.14,197.53,3048.32,0.0,0.006,0.018,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:00.333397,355,-0.42,1.14,197.54,3048.32,0.0,0.005,0.015,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:00.435331,356,-0.42,1.13,197.55,3048.32,0.0,0.005,0.015,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:00.533986,357,-0.41,1.12,197.55,3048.32,0.0,0.006,0.019,1.044,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:00.632730,358,-0.41,1.09,197.56,3048.32,0.0,0.014,-0.022,1.04,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:00.734550,359,-0.41,1.08,197.58,3048.32,0.0,0.006,0.016,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:00.833147,360,-0.41,1.08,197.58,3048.32,0.0,0.006,0.017,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:00.935094,361,-0.41,1.07,197.59,3048.32,0.0,0.005,0.017,1.041,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.033590,362,-0.4,1.07,197.58,3048.32,0.0,0.004,0.016,1.041,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:01.132332,363,-0.4,1.06,197.58,3048.32,0.0,0.004,0.017,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.234364,364,-0.4,1.06,197.57,3048.32,0.0,0.005,0.016,1.044,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.332961,365,-0.39,1.05,197.58,3048.32,0.0,0.005,0.017,1.042,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.434892,366,-0.39,1.05,197.59,3048.32,0.0,0.005,0.015,1.037,69683.36,29.01,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.533627,367,-0.39,1.04,197.59,3048.32,0.0,0.005,0.016,1.04,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.635451,368,-0.39,1.04,197.6,3048.32,0.0,0.007,0.015,1.041,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.734136,369,-0.39,1.03,197.61,3048.32,0.0,0.005,0.015,1.041,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.832915,370,-0.39,1.03,197.63,3048.32,0.0,0.006,0.015,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:01.934609,371,-0.38,1.02,197.65,3048.32,0.0,0.005,0.015,1.041,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.033213,372,-0.38,1.02,197.65,3048.32,0.0,0.006,0.016,1.04,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.135211,373,-0.38,1.01,197.66,3048.32,0.0,0.005,0.015,1.042,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.233614,374,-0.38,1.01,197.67,3048.32,0.0,0.005,0.014,1.043,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.332321,375,-0.38,1.0,197.67,3048.32,0.0,0.004,0.015,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.434434,376,-0.38,1.0,197.69,3048.32,0.0,0.005,0.015,1.043,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.533055,377,-0.38,1.0,197.69,3048.32,0.0,0.005,0.017,1.04,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.635005,378,-0.38,0.99,197.69,3048.32,0.0,0.005,0.014,1.041,69683.36,28.91,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.733613,379,-0.38,0.99,197.7,3048.32,0.0,0.005,0.014,1.041,69683.36,28.94,0,0,0.0,0.0,0.0,0.0,0.97,-24.0
2025-11-09T16:46:02.835483,380,-0.37,0.98,197.7,3048.32,0.0,0.004,0.015,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:02.934145,381,-0.37,0.98,197.72,3048.32,0.0,0.006,0.017,1.042,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.032857,382,-0.37,0.98,197.73,3048.32,0.0,0.006,0.013,1.041,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:03.134772,383,-0.37,0.97,197.72,3048.32,0.0,0.006,0.016,1.041,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.233416,384,-0.37,0.97,197.72,3048.32,0.0,0.006,0.017,1.043,69683.36,28.93,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.335314,385,-0.37,0.96,197.74,3048.32,0.0,0.006,0.014,1.041,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.433986,386,-0.37,0.96,197.76,3048.32,0.0,0.013,0.012,1.039,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.535831,387,-0.37,0.96,197.77,3048.32,0.0,0.003,0.015,1.04,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:03.634464,388,-0.37,0.95,197.77,3048.32,0.0,0.006,0.016,1.042,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:03.733093,389,-0.36,0.95,197.8,3048.32,0.0,0.007,0.015,1.042,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:03.835017,390,-0.36,0.95,197.8,3048.32,0.0,0.005,0.013,1.043,69683.36,28.96,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:03.933619,391,-0.36,0.94,197.81,3048.32,0.0,0.006,0.014,1.043,69683.36,28.95,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:04.035583,392,-0.36,0.94,197.83,3048.32,0.0,0.005,0.014,1.043,69683.36,28.98,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:04.134236,393,-0.36,0.94,197.84,3048.32,0.0,0.003,0.015,1.041,69683.36,28.99,0,0,0.0,0.0,0.0,0.0,0.97,-22.0
2025-11-09T16:46:04.232839,394,-0.36,0.93,197.85,3048.32,0.0,0.006,0.016,1.043,69683.36,29.0,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
2025-11-09T16:46:04.334706,395,-0.36,0.93,197.86,3048.32,0.0,0.004,0.015,1.043,69683.36,28.97,0,0,0.0,0.0,0.0,0.0,0.97,-23.0
