timestamp,packet_count,pitch,roll,yaw,altitude,velocity,accel_x,accel_y,accel_z,pressure_pa,imu_temp_c,gps_fix,gps_sats,gps_lat,gps_lon,gps_alt_m,gps_speed_m_s,vbat,rssi
2025-11-09T20:03:05.778191,0,-1.35,1.83,202.1,174.49,-0.24,0.023,0.033,1.025,99246.63,27.59,0,0,0.0,0.0,0.0,0.0,0.96,-28.0
2025-11-09T20:03:07.741769,1,-1.35,1.82,202.09,174.38,2.1,0.023,0.031,1.024,99247.95,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:07.840287,2,-1.35,1.82,202.09,174.5,1.17,0.023,0.032,1.028,99246.58,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:07.941613,3,-1.35,1.82,202.09,174.5,0.0,0.024,0.033,1.028,99246.58,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.043685,4,-1.35,1.82,202.09,174.47,-0.3,0.023,0.032,1.028,99246.92,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.142483,5,-1.34,1.82,202.08,174.43,-0.43,0.021,0.034,1.028,99247.44,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.240856,6,-1.34,1.82,202.09,174.45,0.2,0.023,0.034,1.027,99247.2,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:08.342566,7,-1.34,1.82,202.09,174.45,0.0,0.024,0.034,1.029,99247.2,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.441525,8,-1.34,1.83,202.1,174.46,0.14,0.024,0.034,1.029,99247.04,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.543451,9,-1.34,1.83,202.11,174.39,-0.69,0.022,0.034,1.027,99247.86,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.642105,10,-1.35,1.83,202.12,174.63,2.36,0.023,0.032,1.03,99245.06,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.744411,11,-1.34,1.83,202.12,174.41,-2.15,0.023,0.031,1.023,99247.61,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:08.842237,12,-1.34,1.83,202.12,174.45,0.36,0.023,0.033,1.025,99247.19,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:08.942609,13,-1.35,1.83,202.14,174.39,-0.55,0.025,0.034,1.028,99247.84,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:09.043339,14,-1.35,1.83,202.15,174.31,-0.86,0.022,0.032,1.028,99248.84,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.142193,15,-1.35,1.83,202.18,174.29,-0.12,0.022,0.033,1.03,99248.98,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.240287,16,-1.35,1.83,202.17,174.39,0.99,0.023,0.033,1.03,99247.81,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.342521,17,-1.35,1.83,202.18,174.52,1.24,0.024,0.031,1.029,99246.34,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.441588,18,-1.35,1.83,202.17,174.52,0.02,0.022,0.031,1.03,99246.33,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:09.543618,19,-1.35,1.83,202.18,174.36,-1.6,0.024,0.034,1.028,99248.21,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.641669,20,-1.35,1.83,202.19,174.39,0.34,0.023,0.031,1.028,99247.81,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:09.740787,21,-1.35,1.83,202.2,174.43,0.39,0.023,0.033,1.025,99247.35,27.6,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:09.842118,22,-1.35,1.84,202.21,174.43,0.0,0.024,0.03,1.028,99247.35,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:09.944278,23,-1.35,1.83,202.21,174.38,-0.54,0.024,0.032,1.027,99247.98,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.042736,24,-1.35,1.84,202.22,174.4,0.23,0.024,0.033,1.028,99247.72,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.141688,25,-1.35,1.84,202.22,174.53,1.29,0.021,0.032,1.03,99246.19,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:10.243572,26,-1.35,1.84,202.22,174.36,-1.71,0.025,0.033,1.028,99248.21,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.342256,27,-1.35,1.84,202.22,174.55,1.91,0.022,0.032,1.029,99245.95,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.444064,28,-1.35,1.84,202.23,174.48,-0.75,0.023,0.032,1.028,99246.84,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:10.543570,29,-1.35,1.84,202.22,174.34,-1.33,0.023,0.033,1.029,99248.41,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:10.641459,30,-1.35,1.84,202.23,174.46,1.19,0.022,0.031,1.029,99247.01,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.743125,31,-1.34,1.83,202.22,174.48,0.22,0.023,0.032,1.026,99246.75,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.841838,32,-1.34,1.83,202.2,174.36,-1.24,0.024,0.032,1.026,99248.21,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:10.943543,33,-1.34,1.83,202.18,174.48,1.21,0.023,0.032,1.027,99246.78,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:11.042470,34,-1.34,1.83,202.17,174.31,-1.71,0.024,0.034,1.028,99248.81,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:11.141373,35,-1.34,1.83,202.17,174.32,0.12,0.023,0.031,1.028,99248.67,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:11.242812,36,-1.34,1.82,202.16,174.48,1.6,0.023,0.033,1.029,99246.78,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:11.341955,37,-1.34,1.83,202.19,174.48,0.0,0.023,0.03,1.029,99246.78,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:11.443605,38,-1.34,1.83,202.18,174.53,0.47,0.022,0.034,1.03,99246.23,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:11.542157,39,-1.34,1.83,202.16,174.73,2.01,0.022,0.034,1.03,99243.86,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:11.644257,40,-1.34,1.83,202.17,174.66,-0.73,0.025,0.033,1.028,99244.72,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:11.742940,41,-1.34,1.82,202.15,174.66,0.0,0.024,0.03,1.026,99244.72,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:11.844841,42,-1.34,1.82,202.15,174.59,-0.66,0.023,0.033,1.03,99245.5,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:11.943363,43,-1.34,1.82,202.14,174.85,2.57,0.023,0.032,1.028,99242.47,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:12.045236,44,-1.34,1.82,202.14,174.46,-3.82,0.023,0.033,1.027,99246.98,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:12.143480,45,-1.34,1.82,202.14,174.52,0.54,0.024,0.033,1.029,99246.34,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:12.242068,46,-1.34,1.82,202.13,174.74,2.27,0.023,0.032,1.029,99243.67,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-24.0
2025-11-09T20:03:12.344433,47,-1.34,1.82,202.15,174.66,-0.8,0.023,0.032,1.028,99244.61,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:12.443181,48,-1.34,1.82,202.15,174.65,-0.17,0.022,0.032,1.03,99244.81,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:12.545254,49,-1.34,1.82,202.15,174.52,-1.28,0.023,0.032,1.03,99246.33,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:12.643553,50,-1.34,1.82,202.16,174.61,0.95,0.024,0.031,1.029,99245.21,27.7,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:12.745714,51,-1.34,1.83,202.18,174.39,-2.25,0.023,0.033,1.024,99247.87,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:12.844058,52,-1.35,1.83,202.19,174.52,1.36,0.025,0.032,1.028,99246.27,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:12.943009,53,-1.35,1.83,202.18,174.48,-0.49,0.023,0.034,1.027,99246.84,27.59,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:13.041407,54,-1.35,1.83,202.18,174.49,0.12,0.024,0.034,1.029,99246.7,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.143616,55,-1.35,1.83,202.19,174.45,-0.33,0.023,0.033,1.029,99247.09,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.241675,56,-1.35,1.83,202.2,174.51,0.56,0.021,0.032,1.028,99246.44,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.343732,57,-1.35,1.83,202.21,174.6,0.9,0.024,0.033,1.029,99245.38,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.442506,58,-1.35,1.83,202.21,174.38,-2.19,0.023,0.034,1.029,99247.95,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:13.544169,59,-1.35,1.84,202.23,174.42,0.34,0.022,0.032,1.029,99247.55,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.642906,60,-1.35,1.84,202.23,174.52,1.09,0.022,0.033,1.029,99246.27,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.741482,61,-1.35,1.84,202.23,174.65,1.28,0.024,0.033,1.024,99244.75,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:13.844574,62,-1.35,1.84,202.26,174.43,-2.28,0.025,0.033,1.027,99247.44,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:13.946246,63,-1.35,1.84,202.27,174.59,1.7,0.024,0.033,1.027,99245.44,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.044447,64,-1.35,1.84,202.29,174.44,-1.55,0.023,0.034,1.028,99247.27,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.142749,65,-1.35,1.84,202.31,174.58,1.4,0.023,0.032,1.028,99245.61,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.244799,66,-1.35,1.84,202.31,174.66,0.76,0.024,0.032,1.03,99244.72,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:14.343256,67,-1.35,1.85,202.33,174.89,2.39,0.024,0.032,1.028,99241.9,27.7,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.445507,68,-1.35,1.85,202.34,174.5,-3.96,0.022,0.033,1.029,99246.58,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.544063,69,-1.35,1.85,202.34,174.56,0.57,0.022,0.033,1.031,99245.9,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.642675,70,-1.35,1.85,202.36,174.7,1.44,0.022,0.033,1.03,99244.2,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:14.744904,71,-1.35,1.85,202.36,174.6,-0.99,0.024,0.032,1.026,99245.38,27.59,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.842930,72,-1.35,1.85,202.37,174.72,1.2,0.023,0.034,1.027,99243.95,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:14.941461,73,-1.35,1.85,202.37,174.79,0.67,0.023,0.034,1.027,99243.16,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.043855,74,-1.35,1.85,202.38,174.68,-1.06,0.022,0.032,1.029,99244.41,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.145867,75,-1.35,1.85,202.39,174.66,-0.2,0.023,0.032,1.028,99244.64,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.244147,76,-1.34,1.85,202.37,174.75,0.85,0.022,0.033,1.028,99243.64,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.346338,77,-1.34,1.85,202.37,174.46,-2.88,0.023,0.033,1.029,99247.05,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.445240,78,-1.34,1.84,202.36,174.37,-0.87,0.024,0.032,1.03,99248.07,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.543539,79,-1.34,1.84,202.37,174.71,3.34,0.023,0.034,1.029,99244.12,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.645726,80,-1.34,1.84,202.37,174.62,-0.82,0.023,0.032,1.03,99245.09,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.744373,81,-1.34,1.84,202.36,174.33,-2.93,0.023,0.033,1.025,99248.55,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:15.842429,82,-1.34,1.84,202.37,174.5,1.71,0.022,0.03,1.027,99246.53,27.6,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:15.945103,83,-1.34,1.84,202.36,174.4,-0.98,0.025,0.033,1.026,99247.7,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:16.043627,84,-1.34,1.84,202.34,174.39,-0.1,0.024,0.033,1.029,99247.81,27.59,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:16.145527,85,-1.34,1.84,202.33,174.16,-2.3,0.023,0.032,1.029,99250.53,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:16.243930,86,-1.34,1.84,202.34,174.42,2.59,0.024,0.032,1.029,99247.47,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:16.342321,87,-1.34,1.84,202.34,174.44,0.17,0.021,0.034,1.03,99247.27,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:16.444165,88,-1.34,1.84,202.34,174.51,0.7,0.022,0.033,1.028,99246.44,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:16.546486,89,-1.34,1.84,202.35,174.44,-0.65,0.024,0.032,1.029,99247.21,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:16.645102,90,-1.34,1.84,202.36,174.38,-0.69,0.023,0.033,1.029,99248.02,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:16.743619,91,-1.34,1.84,202.37,174.5,1.2,0.023,0.032,1.026,99246.61,27.59,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:16.845451,92,-1.34,1.84,202.34,174.64,1.47,0.024,0.033,1.026,99244.87,27.65,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:16.944365,93,-1.34,1.84,202.34,174.72,0.77,0.024,0.031,1.028,99243.95,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:17.046533,94,-1.34,1.83,202.33,174.57,-1.46,0.024,0.031,1.028,99245.67,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:17.144942,95,-1.34,1.83,202.32,174.66,0.85,0.022,0.032,1.03,99244.67,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.247174,96,-1.34,1.83,202.31,174.55,-1.13,0.023,0.033,1.027,99246.01,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:17.345306,97,-1.34,1.83,202.31,174.6,0.55,0.023,0.031,1.028,99245.36,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.444260,98,-1.34,1.83,202.33,174.41,-1.93,0.024,0.033,1.026,99247.64,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.545972,99,-1.34,1.84,202.35,174.51,1.06,0.023,0.033,1.029,99246.38,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.644973,100,-1.34,1.84,202.35,174.35,-1.65,0.024,0.031,1.029,99248.33,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.743311,101,-1.34,1.84,202.36,174.43,0.85,0.023,0.033,1.024,99247.33,27.57,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.845297,102,-1.34,1.84,202.36,174.47,0.31,0.023,0.033,1.025,99246.95,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:17.943690,103,-1.34,1.83,202.36,174.55,0.85,0.023,0.032,1.028,99245.95,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:18.045972,104,-1.34,1.84,202.38,174.34,-2.08,0.022,0.033,1.03,99248.41,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.144167,105,-1.34,1.84,202.39,174.42,0.8,0.022,0.033,1.028,99247.47,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:18.246397,106,-1.34,1.84,202.39,174.42,-0.07,0.024,0.035,1.029,99247.55,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.344755,107,-1.34,1.84,202.39,174.43,0.19,0.022,0.033,1.028,99247.33,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.443365,108,-1.34,1.84,202.41,174.57,1.4,0.022,0.031,1.028,99245.67,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.545743,109,-1.34,1.84,202.42,174.48,-0.91,0.023,0.033,1.03,99246.75,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-28.0
2025-11-09T20:03:18.644289,110,-1.34,1.84,202.43,174.49,0.09,0.025,0.032,1.027,99246.64,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.746564,111,-1.34,1.84,202.44,174.46,-0.29,0.021,0.03,1.028,99246.98,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-28.0
2025-11-09T20:03:18.844641,112,-1.34,1.84,202.45,174.64,1.74,0.023,0.032,1.027,99244.93,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:18.946942,113,-1.34,1.84,202.46,174.5,-1.4,0.024,0.032,1.028,99246.58,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:19.045299,114,-1.34,1.85,202.48,174.56,0.59,0.025,0.035,1.029,99245.88,27.61,0,0,0.0,0.0,0.0,0.0,0.96,-27.0
2025-11-09T20:03:19.147556,115,-1.34,1.84,202.47,174.38,-1.79,0.023,0.032,1.03,99247.98,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-28.0
2025-11-09T20:03:19.245856,116,-1.34,1.84,202.48,174.53,1.5,0.023,0.034,1.029,99246.22,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-26.0
2025-11-09T20:03:19.344678,117,-1.34,1.84,202.48,174.37,-1.57,0.023,0.031,1.029,99248.07,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:19.446404,118,-1.34,1.84,202.48,174.66,2.88,0.023,0.032,1.031,99244.67,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-25.0
2025-11-09T20:03:19.545275,119,-1.34,1.84,202.48,174.42,-2.39,0.023,0.032,1.029,99247.5,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-24.0
2025-11-09T20:03:19.643662,120,-1.34,1.84,202.47,174.7,2.77,0.022,0.032,1.029,99244.23,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-24.0
2025-11-09T20:03:19.746119,121,-1.34,1.84,202.46,174.51,-1.89,0.022,0.032,1.027,99246.47,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-24.0
2025-11-09T20:03:19.844230,122,-1.34,1.84,202.46,174.53,0.24,0.025,0.031,1.028,99246.19,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:19.946381,123,-1.34,1.84,202.46,174.33,-2.03,0.023,0.033,1.03,99248.59,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:20.044741,124,-1.34,1.84,202.48,174.38,0.48,0.023,0.031,1.03,99248.02,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.146979,125,-1.34,1.84,202.48,174.46,0.87,0.022,0.033,1.028,99246.98,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.245571,126,-1.34,1.84,202.48,174.58,1.16,0.022,0.032,1.029,99245.61,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.347842,127,-1.34,1.84,202.47,174.55,-0.29,0.023,0.036,1.031,99245.95,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:20.446235,128,-1.34,1.83,202.45,174.48,-0.71,0.024,0.035,1.03,99246.78,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:20.544737,129,-1.34,1.83,202.44,174.5,0.15,0.022,0.033,1.029,99246.61,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.646982,130,-1.34,1.83,202.43,174.38,-1.17,0.023,0.034,1.03,99247.98,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.745397,131,-1.33,1.83,202.42,174.54,1.58,0.024,0.031,1.026,99246.12,27.6,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.847713,132,-1.33,1.83,202.43,174.25,-2.88,0.023,0.033,1.029,99249.52,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:20.946480,133,-1.33,1.83,202.44,174.47,2.24,0.025,0.034,1.027,99246.87,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.045520,134,-1.33,1.83,202.43,174.5,0.25,0.022,0.033,1.028,99246.58,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.146322,135,-1.33,1.83,202.42,174.68,1.84,0.023,0.034,1.029,99244.41,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:21.248418,136,-1.33,1.83,202.42,174.56,-1.22,0.022,0.031,1.028,99245.84,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:21.347673,137,-1.33,1.83,202.4,174.54,-0.24,0.023,0.032,1.029,99246.12,27.67,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:21.445751,138,-1.33,1.82,202.38,174.38,-1.61,0.024,0.032,1.03,99248.02,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:21.544178,139,-1.33,1.83,202.39,174.66,2.83,0.023,0.033,1.03,99244.67,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.646302,140,-1.33,1.83,202.38,174.42,-2.39,0.024,0.032,1.03,99247.5,27.68,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.745318,141,-1.33,1.83,202.38,174.55,1.26,0.025,0.033,1.026,99246.02,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.847094,142,-1.33,1.83,202.38,174.49,-0.6,0.024,0.035,1.029,99246.73,27.62,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:21.949088,143,-1.33,1.83,202.39,174.48,-0.08,0.023,0.034,1.028,99246.81,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.047559,144,-1.33,1.83,202.39,174.31,-1.66,0.025,0.032,1.028,99248.78,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.146343,145,-1.33,1.83,202.4,174.25,-0.61,0.022,0.032,1.03,99249.5,27.7,0,0,0.0,0.0,0.0,0.0,0.96,-21.0
2025-11-09T20:03:22.244677,146,-1.33,1.83,202.4,174.46,2.08,0.021,0.033,1.028,99247.05,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.346889,147,-1.33,1.83,202.39,174.4,-0.62,0.025,0.033,1.029,99247.78,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
2025-11-09T20:03:22.445359,148,-1.33,1.83,202.41,174.59,1.9,0.025,0.033,1.03,99245.53,27.71,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.547542,149,-1.33,1.83,202.42,174.47,-1.18,0.022,0.033,1.029,99246.92,27.71,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.645778,150,-1.33,1.83,202.43,174.47,0.02,0.024,0.033,1.03,99246.91,27.69,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.747945,151,-1.33,1.83,202.44,174.43,-0.45,0.023,0.031,1.025,99247.44,27.64,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.846283,152,-1.33,1.83,202.45,174.61,1.86,0.023,0.033,1.028,99245.24,27.63,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:22.944938,153,-1.33,1.83,202.46,174.61,0.03,0.023,0.033,1.028,99245.21,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-22.0
2025-11-09T20:03:23.047078,154,-1.33,1.83,202.45,174.46,-1.55,0.024,0.033,1.029,99247.05,27.66,0,0,0.0,0.0,0.0,0.0,0.96,-23.0
